ride_id,rideable_type,weekdays,duration,start_station_name,end_station_name,member_casual
E4BDCA602519DFF4,classic_bike,Saturday,17.93585,E 91 St & 2 Ave,E 60 St & York Ave,member
A6B334A0D445F998,classic_bike,Tuesday,20.72498333,Suydam St & Broadway,Willoughby St & Ashland Pl,member
F54B75D2B7AF3B3B,classic_bike,Friday,3.18915,Amsterdam Ave & W 82 St,W 84 St & Columbus Ave,member
ACB939056F7DA10A,classic_bike,Friday,12.14273334,Congress St & Clinton St,Cumberland St & Lafayette Ave,member
CB253E27395E3EDA,classic_bike,Wednesday,5.365016667,W 24 St & 7 Ave,W 26 St & 10 Ave,member
1CA88A3F16FE4FB5,classic_bike,Thursday,3.304033335,Bushwick Ave & Harman St,Cedar St & Evergreen Ave,casual
2C21016F15CF4424,classic_bike,Saturday,5.464633334,E 81 St & Park Ave,E 81 St & York Ave,casual
46DAB03DAF6930E6,classic_bike,Tuesday,20.19645,Graham Ave & Grand St,Greene Ave & Throop Ave,casual
BCFBE21CE0846E47,classic_bike,Saturday,30.63265,W 34 St & 11 Ave,Jackson Ave & 46 Rd,casual
57741E6BD88487F9,classic_bike,Thursday,19.67955,Columbus Ave & W 95 St,3 Ave & E 71 St,member
84DE7DB1D87B8D48,classic_bike,Sunday,37.43661667,Avenue C & E 18 St,Metropolitan Ave & Stewart Ave,member
6BA105022CCA01B2,classic_bike,Thursday,6.332049998,Clinton St & Grand St,Market St & Cherry St,member
665F3EBA5E945ECA,classic_bike,Tuesday,20.19225,W 15 St & 10 Ave,E 20 St & 2 Ave,member
AA0542287BD7B68B,classic_bike,Thursday,13.99485,E 47 St & Park Ave,1 Ave & E 68 St,member
340BD7A4F075CB54,classic_bike,Wednesday,5.875083331,W 25 St & 6 Ave,E 20 St & Park Ave,member
A6BCE64B0497E2E0,classic_bike,Monday,16.99765,E 19 St & 3 Ave,E 72 St & York Ave,member
A13E718F6D989147,classic_bike,Friday,22.28558333,State St & Smith St,Forsyth St & Canal St,member
E3C6575E1806CE90,classic_bike,Thursday,33.34846667,Grand St & Havemeyer St,E 39 St & 3 Ave,member
149CA6800B8D739A,classic_bike,Saturday,24.46478333,E 32 St & Park Ave,E 58 St & 1 Ave (NE Corner),casual
