ride_id,rideable_type,weekdays,duration,start_station_name,end_station_name,member_casual
9A85DE61B290FE2D,electric_bike,Wednesday,19.95706667,Forsyth St & Canal St,Metropolitan Ave & Bedford Ave,member
FBC3C144ACFC3896,electric_bike,Thursday,26.7084,Douglass St & 3 Ave,MacDougal St & Washington Sq,member
55F271516FA58D00,electric_bike,Monday,1.966666667,21 St & 36 Ave,24 St & 38 Ave,member
A223914DA301F6AB,electric_bike,Thursday,14.8034,E 103 St & Lexington Ave,W 95 St & Broadway,member
290EF843931E36FC,electric_bike,Thursday,9.388083331,Riverside Dr & W 145 St,E 132 St & Madison Ave,member
E793FA3B664736ED,electric_bike,Friday,2.61025,W 17 St & 7 Ave,W 16 St & The High Line,member
96D534577DA2977C,electric_bike,Wednesday,5.105583334,E 53 St & Madison Ave,E 43 St & Madison Ave,member
5419563251C3D9D7,electric_bike,Wednesday,5.049966665,Greenwich St & W Houston St,Hudson St & W 13 St,member
8EAB3032FF3FD72A,electric_bike,Saturday,3.230416663,E 55 St & 2 Ave,E 43 St & 2 Ave,member
953C714D2BE5B8E5,electric_bike,Saturday,11.43475,E 2 St & Ave A,W 17 St & 7 Ave,casual
BA61A1671A3BC1A4,classic_bike,Wednesday,9.696433334,Washington Square E,E 2 St & Ave C,member
A31318F29AF4C582,electric_bike,Friday,16.4424,Hicks St & Montague St,Lincoln Rd & Ocean Ave,casual
FAFCE39B6C238325,electric_bike,Tuesday,3.691983334,Gerard Ave & E 165 St,River Ave & E 151 St,member
812A9C600E97180A,electric_bike,Tuesday,15.86003333,W 116 St & Amsterdam Ave,Broadway & W 61 St,member
A9A0AFBEDEB8CCF1,electric_bike,Saturday,2.856699999,E 9 St & 5 Ave,Lafayette St & E 8 St,member
1FF2DA6A1CFE5A45,electric_bike,Wednesday,10.786,William St & Pine St,E 2 St & Ave A,member
456318C7D42DE8DE,classic_bike,Sunday,8.500533334,31 St & Newtown Ave,31 Ave & 14 St,casual
60DC698AA7692FBD,classic_bike,Tuesday,30.55463333,MacDougal St & Washington Sq,Greenwich Ave & Charles St,member
A587DBF71F62978A,classic_bike,Tuesday,2.935950001,W 54 St & 11 Ave,11 Ave & W 59 St,member
8F853E3381343853,electric_bike,Wednesday,6.112866668,75 St & Roosevelt Ave,Judge St & Britton Ave,member
A352B7F9CD986BC0,electric_bike,Wednesday,8.946800001,New York Ave & Lenox Rd,Tilden Ave & Lott St,member
D43AB3D5232DC651,classic_bike,Sunday,4.870933334,Cooper Square & Astor Pl,E 7 St & Ave A,member
D0B0447C0CE810BA,electric_bike,Thursday,17.07155,Rutgers St & Henry St,Rutgers St & Henry St,casual
CEE4939C2268C508,electric_bike,Wednesday,8.455616665,Sigourney St & Columbia St,Van Brunt St & Wolcott St,member
17C9547907795A37,classic_bike,Thursday,5.729449999,Goulden Ave & W 205 St,Jerome Ave & Bedford Park Blvd E,member
